"tanggal";"product_category_name";"product_category_name_englishh";"jumlah"
"2018-05-04";"esporte_lazer";"Sports leisure";25
"2018-05-04";"moveis_decoracao";"Furniture decor";20
"2018-05-04";"automotivo";"Auto";17
"2018-05-04";"utilidades_domesticas";"Housewares";15
"2018-05-04";"informatica_acessorios";"Computers accessories";12
"2018-05-04";"bebes";"Baby";12
"2018-05-04";"brinquedos";"Toys";12
"2018-05-04";"ferramentas_jardim";"Garden tools";10
"2018-05-04";"fashion_bolsas_e_acessorios";"Fashion bags accessories";10
"2018-05-04";"cool_stuff";"Cool stuff";9
"2018-05-04";"pet_shop";"Pet shop";8
"2018-05-04";"papelaria";"Stationery";8
"2018-05-04";"telefonia";"Telephony";8
"2018-05-04";"eletronicos";"Electronics";8
"2018-05-04";"consoles_games";"Consoles games";6
"2018-05-04";"perfumaria";"Perfumery";5
"2018-05-04";"livros_tecnicos";"Books technical";3
"2018-05-04";"eletroportateis";"Small appliances";3
"2018-05-04";"construcao_ferramentas_construcao";"Construction tools construction";3
"2018-05-04";"eletrodomesticos";"Home appliances";2
"2018-05-04";"eletrodomesticos_2";"Home appliances 2";2
"2018-05-04";"livros_interesse_geral";"Books general interest";2
"2018-05-04";"instrumentos_musicais";"Musical instruments";1
"2018-05-04";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2018-05-04";"market_place";"Market place";1
"2018-05-04";"alimentos";"Food";1
"2018-05-04";"artes";"Art";1
"2018-05-04";"construcao_ferramentas_iluminacao";"Construction tools lights";1
"2018-05-04";"malas_acessorios";"Luggage accessories";1
"2018-05-04";"moveis_escritorio";"Office furniture";1
"2018-05-05";"relogios_presentes";"Watches gifts";28
"2018-05-05";"beleza_saude";"Health beauty";25
"2018-05-05";"cama_mesa_banho";"Bed bath table";21
"2018-05-05";"utilidades_domesticas";"Housewares";20
"2018-05-05";"moveis_decoracao";"Furniture decor";16
"2018-05-05";"informatica_acessorios";"Computers accessories";12
"2018-05-05";"esporte_lazer";"Sports leisure";10
"2018-05-05";"perfumaria";"Perfumery";10
"2018-05-05";"telefonia";"Telephony";8
"2018-05-05";"automotivo";"Auto";7
"2018-05-05";"cool_stuff";"Cool stuff";6
"2018-05-05";"ferramentas_jardim";"Garden tools";5
"2018-05-05";"bebes";"Baby";5
"2018-05-05";"brinquedos";"Toys";5
"2018-05-05";"papelaria";"Stationery";4
"2018-05-05";"bebidas";"Drinks";4
"2018-05-05";"eletronicos";"Electronics";3
"2018-05-05";"consoles_games";"Consoles games";2
"2018-05-05";"pet_shop";"Pet shop";2
"2018-05-05";"";"Unknown";2
"2018-05-05";"moveis_escritorio";"Office furniture";2
"2018-05-05";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2018-05-05";"casa_construcao";"Home construction";2
"2018-05-05";"livros_tecnicos";"Books technical";2
"2018-05-05";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-05-05";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-05-05";"industria_comercio_e_negocios";"Industry commerce and business";1
"2018-05-05";"eletrodomesticos_2";"Home appliances 2";1
"2018-05-05";"eletrodomesticos";"Home appliances";1
"2018-05-05";"instrumentos_musicais";"Musical instruments";1
"2018-05-05";"artes";"Art";1
"2018-05-05";"dvds_blu_ray";"Dvds blu ray";1
"2018-05-05";"malas_acessorios";"Luggage accessories";1
"2018-05-05";"alimentos_bebidas";"Food drink";1
"2018-05-05";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2018-05-05";"livros_interesse_geral";"Books general interest";1
"2018-05-05";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-05-06";"utilidades_domesticas";"Housewares";26
"2018-05-06";"cama_mesa_banho";"Bed bath table";26
"2018-05-06";"relogios_presentes";"Watches gifts";21
"2018-05-06";"beleza_saude";"Health beauty";20
"2018-05-06";"moveis_decoracao";"Furniture decor";18
"2018-05-06";"esporte_lazer";"Sports leisure";13
"2018-05-06";"automotivo";"Auto";12
"2018-05-06";"bebes";"Baby";11
"2018-05-06";"telefonia";"Telephony";8
"2018-05-06";"informatica_acessorios";"Computers accessories";8
"2018-05-06";"cool_stuff";"Cool stuff";7
"2018-05-06";"bebidas";"Drinks";5
"2018-05-06";"livros_interesse_geral";"Books general interest";4
"2018-05-06";"eletronicos";"Electronics";4
"2018-05-06";"ferramentas_jardim";"Garden tools";4
"2018-05-06";"papelaria";"Stationery";4
"2018-05-06";"instrumentos_musicais";"Musical instruments";3
"2018-05-06";"eletroportateis";"Small appliances";3
"2018-05-06";"brinquedos";"Toys";3
"2018-05-06";"casa_construcao";"Home construction";2
"2018-05-06";"pet_shop";"Pet shop";2
"2018-05-06";"alimentos";"Food";2
"2018-05-06";"eletrodomesticos_2";"Home appliances 2";2
"2018-05-06";"consoles_games";"Consoles games";2
"2018-05-06";"perfumaria";"Perfumery";2
"2018-05-06";"moveis_escritorio";"Office furniture";2
"2018-05-06";"livros_tecnicos";"Books technical";2
"2018-05-06";"malas_acessorios";"Luggage accessories";2
"2018-05-06";"construcao_ferramentas_jardim";"Costruction tools garden";2
"2018-05-06";"artes";"Art";1
"2018-05-06";"sinalizacao_e_seguranca";"Signaling and security";1
"2018-05-06";"telefonia_fixa";"Fixed telephony";1
"2018-05-06";"musica";"Music";1
"2018-05-06";"construcao_ferramentas_iluminacao";"Construction tools lights";1
"2018-05-06";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2018-05-06";"eletrodomesticos";"Home appliances";1
"2018-05-06";"artes_e_artesanato";"Arts and craftmanship";1
"2018-05-06";"alimentos_bebidas";"Food drink";1
"2018-05-06";"artigos_de_natal";"Christmas supplies";1
"2018-05-06";"";"Unknown";1
"2018-05-06";"casa_conforto";"Home confort";1
"2018-05-06";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-05-06";"cine_foto";"Cine photo";1
"2018-05-06";"construcao_ferramentas_ferramentas";"Costruction tools tools";1
"2018-05-07";"beleza_saude";"Health beauty";47
"2018-05-07";"relogios_presentes";"Watches gifts";41
"2018-05-07";"cama_mesa_banho";"Bed bath table";29
"2018-05-07";"utilidades_domesticas";"Housewares";27
"2018-05-07";"moveis_decoracao";"Furniture decor";26
"2018-05-07";"esporte_lazer";"Sports leisure";21
"2018-05-07";"telefonia";"Telephony";18
"2018-05-07";"eletronicos";"Electronics";18
"2018-05-07";"informatica_acessorios";"Computers accessories";17
"2018-05-07";"ferramentas_jardim";"Garden tools";16
"2018-05-07";"bebes";"Baby";14
"2018-05-07";"brinquedos";"Toys";12
"2018-05-07";"automotivo";"Auto";12
"2018-05-07";"cool_stuff";"Cool stuff";9
"2018-05-07";"casa_construcao";"Home construction";9
"2018-05-07";"construcao_ferramentas_construcao";"Construction tools construction";8
"2018-05-07";"perfumaria";"Perfumery";8
"2018-05-07";"bebidas";"Drinks";7
"2018-05-07";"pet_shop";"Pet shop";7
"2018-05-07";"papelaria";"Stationery";7
"2018-05-07";"eletroportateis";"Small appliances";5
"2018-05-07";"instrumentos_musicais";"Musical instruments";5
"2018-05-07";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2018-05-07";"livros_tecnicos";"Books technical";4
"2018-05-07";"casa_conforto";"Home confort";4
"2018-05-07";"moveis_escritorio";"Office furniture";4
"2018-05-07";"consoles_games";"Consoles games";3
"2018-05-07";"eletrodomesticos";"Home appliances";3
"2018-05-07";"construcao_ferramentas_jardim";"Costruction tools garden";3
"2018-05-07";"malas_acessorios";"Luggage accessories";2
"2018-05-07";"livros_importados";"Books imported";2
"2018-05-07";"livros_interesse_geral";"Books general interest";2
"2018-05-07";"alimentos";"Food";1
"2018-05-07";"fraldas_higiene";"Diapers and hygiene";1
"2018-05-07";"construcao_ferramentas_iluminacao";"Construction tools lights";1
"2018-05-07";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2018-05-07";"eletrodomesticos_2";"Home appliances 2";1
"2018-05-07";"artigos_de_festas";"Party supplies";1
"2018-05-07";"industria_comercio_e_negocios";"Industry commerce and business";1
"2018-05-07";"moveis_quarto";"Furniture bedroom";1
"2018-05-07";"climatizacao";"Air conditioning";1
"2018-05-07";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-05-07";"artes";"Art";1
"2018-05-07";"audio";"Audio";1
"2018-05-07";"fashion_calcados";"Fashion shoes";1
"2018-05-07";"portateis_casa_forno_e_cafe";"Small appliances home oven and coffee";1
"2018-05-08";"relogios_presentes";"Watches gifts";49
"2018-05-08";"beleza_saude";"Health beauty";45
"2018-05-08";"cama_mesa_banho";"Bed bath table";32
"2018-05-08";"utilidades_domesticas";"Housewares";30
"2018-05-08";"moveis_decoracao";"Furniture decor";30
"2018-05-08";"esporte_lazer";"Sports leisure";25
"2018-05-08";"informatica_acessorios";"Computers accessories";15
"2018-05-08";"telefonia";"Telephony";14
"2018-05-08";"automotivo";"Auto";14
"2018-05-08";"brinquedos";"Toys";12
"2018-05-08";"ferramentas_jardim";"Garden tools";10
"2018-05-08";"pet_shop";"Pet shop";9
"2018-05-08";"fashion_bolsas_e_acessorios";"Fashion bags accessories";9
"2018-05-08";"perfumaria";"Perfumery";9
"2018-05-08";"moveis_escritorio";"Office furniture";8
"2018-05-08";"eletronicos";"Electronics";6
"2018-05-08";"papelaria";"Stationery";6
"2018-05-08";"cool_stuff";"Cool stuff";5
"2018-05-08";"construcao_ferramentas_construcao";"Construction tools construction";5
"2018-05-08";"bebes";"Baby";4
"2018-05-08";"livros_tecnicos";"Books technical";4
"2018-05-08";"alimentos";"Food";4
"2018-05-08";"eletrodomesticos";"Home appliances";2
"2018-05-08";"climatizacao";"Air conditioning";2
"2018-05-08";"industria_comercio_e_negocios";"Industry commerce and business";2
"2018-05-08";"livros_interesse_geral";"Books general interest";2
"2018-05-08";"eletrodomesticos_2";"Home appliances 2";2
"2018-05-08";"artes";"Art";2
"2018-05-08";"construcao_ferramentas_seguranca";"Construction tools safety";2
"2018-05-08";"audio";"Audio";2
"2018-05-08";"musica";"Music";1
"2018-05-08";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-05-08";"malas_acessorios";"Luggage accessories";1
"2018-05-08";"construcao_ferramentas_iluminacao";"Construction tools lights";1
"2018-05-08";"bebidas";"Drinks";1
"2018-05-08";"";"Unknown";1
"2018-05-08";"cine_foto";"Cine photo";1
"2018-05-08";"eletroportateis";"Small appliances";1
"2018-05-08";"portateis_cozinha_e_preparadores_de_alimentos";"Unknown";1
"2018-05-08";"instrumentos_musicais";"Musical instruments";1
"2018-05-08";"consoles_games";"Consoles games";1
"2018-05-08";"telefonia_fixa";"Fixed telephony";1
"2018-05-08";"market_place";"Market place";1
"2018-05-09";"beleza_saude";"Health beauty";43
"2018-05-09";"esporte_lazer";"Sports leisure";36
"2018-05-09";"moveis_decoracao";"Furniture decor";33
"2018-05-09";"relogios_presentes";"Watches gifts";33
"2018-05-09";"cama_mesa_banho";"Bed bath table";28
"2018-05-09";"informatica_acessorios";"Computers accessories";24
"2018-05-09";"utilidades_domesticas";"Housewares";23
"2018-05-09";"telefonia";"Telephony";14
"2018-05-09";"automotivo";"Auto";14
"2018-05-09";"brinquedos";"Toys";14
"2018-05-09";"bebes";"Baby";13
"2018-05-09";"cool_stuff";"Cool stuff";11
"2018-05-09";"pet_shop";"Pet shop";10
"2018-05-09";"construcao_ferramentas_construcao";"Construction tools construction";10
"2018-05-09";"perfumaria";"Perfumery";9
"2018-05-09";"moveis_escritorio";"Office furniture";9
"2018-05-09";"eletronicos";"Electronics";9
"2018-05-09";"fashion_bolsas_e_acessorios";"Fashion bags accessories";8
"2018-05-09";"industria_comercio_e_negocios";"Industry commerce and business";5
"2018-05-09";"papelaria";"Stationery";4
"2018-05-09";"ferramentas_jardim";"Garden tools";4
"2018-05-09";"eletrodomesticos";"Home appliances";3
"2018-05-09";"instrumentos_musicais";"Musical instruments";3
"2018-05-09";"livros_tecnicos";"Books technical";3
"2018-05-09";"artes";"Art";2
"2018-05-09";"casa_conforto";"Home confort";2
"2018-05-09";"alimentos";"Food";2
"2018-05-09";"cine_foto";"Cine photo";2
"2018-05-09";"consoles_games";"Consoles games";1
"2018-05-09";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2018-05-09";"moveis_sala";"Furniture living room";1
"2018-05-09";"agro_industria_e_comercio";"Agro industry and commerce";1
"2018-05-09";"";"Unknown";1
"2018-05-09";"eletroportateis";"Small appliances";1
"2018-05-09";"dvds_blu_ray";"Dvds blu ray";1
"2018-05-09";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2018-05-09";"livros_interesse_geral";"Books general interest";1
"2018-05-09";"portateis_cozinha_e_preparadores_de_alimentos";"Unknown";1
"2018-05-09";"eletrodomesticos_2";"Home appliances 2";1
"2018-05-09";"telefonia_fixa";"Fixed telephony";1
"2018-05-09";"fashion_calcados";"Fashion shoes";1
"2018-05-09";"audio";"Audio";1
"2018-05-10";"beleza_saude";"Health beauty";42
"2018-05-10";"relogios_presentes";"Watches gifts";37
"2018-05-10";"utilidades_domesticas";"Housewares";34
"2018-05-10";"moveis_decoracao";"Furniture decor";31
"2018-05-10";"cama_mesa_banho";"Bed bath table";23
"2018-05-10";"informatica_acessorios";"Computers accessories";20
"2018-05-10";"esporte_lazer";"Sports leisure";14
"2018-05-10";"automotivo";"Auto";13
"2018-05-10";"ferramentas_jardim";"Garden tools";12
"2018-05-10";"brinquedos";"Toys";11
"2018-05-10";"eletronicos";"Electronics";10
"2018-05-10";"bebes";"Baby";9
"2018-05-10";"construcao_ferramentas_construcao";"Construction tools construction";8
"2018-05-10";"cool_stuff";"Cool stuff";8
"2018-05-10";"telefonia";"Telephony";6
"2018-05-10";"pet_shop";"Pet shop";6
"2018-05-10";"perfumaria";"Perfumery";6
"2018-05-10";"pcs";"Computers";5
"2018-05-10";"bebidas";"Drinks";5
"2018-05-10";"eletroportateis";"Small appliances";3
"2018-05-10";"livros_interesse_geral";"Books general interest";2
"2018-05-10";"eletrodomesticos_2";"Home appliances 2";2
"2018-05-10";"agro_industria_e_comercio";"Agro industry and commerce";2
"2018-05-10";"";"Unknown";2
"2018-05-10";"moveis_escritorio";"Office furniture";2
"2018-05-10";"livros_tecnicos";"Books technical";2
"2018-05-10";"malas_acessorios";"Luggage accessories";2
"2018-05-10";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2018-05-10";"artes";"Art";2
"2018-05-10";"market_place";"Market place";1
"2018-05-10";"consoles_games";"Consoles games";1
"2018-05-10";"eletrodomesticos";"Home appliances";1
"2018-05-10";"alimentos";"Food";1
"2018-05-10";"casa_conforto";"Home confort";1
"2018-05-10";"construcao_ferramentas_ferramentas";"Costruction tools tools";1
"2018-05-10";"instrumentos_musicais";"Musical instruments";1
"2018-05-11";"beleza_saude";"Health beauty";33
"2018-05-11";"moveis_decoracao";"Furniture decor";21
"2018-05-11";"utilidades_domesticas";"Housewares";19
"2018-05-11";"cama_mesa_banho";"Bed bath table";18
"2018-05-11";"informatica_acessorios";"Computers accessories";17
"2018-05-11";"esporte_lazer";"Sports leisure";17
"2018-05-11";"relogios_presentes";"Watches gifts";13
"2018-05-11";"perfumaria";"Perfumery";12
"2018-05-11";"automotivo";"Auto";10
"2018-05-11";"eletronicos";"Electronics";10
"2018-05-11";"construcao_ferramentas_iluminacao";"Construction tools lights";9
"2018-05-11";"papelaria";"Stationery";8
"2018-05-11";"construcao_ferramentas_construcao";"Construction tools construction";8
"2018-05-11";"telefonia";"Telephony";8
"2018-05-11";"bebes";"Baby";7
"2018-05-11";"ferramentas_jardim";"Garden tools";7
"2018-05-11";"livros_interesse_geral";"Books general interest";6
"2018-05-11";"cool_stuff";"Cool stuff";6
"2018-05-11";"brinquedos";"Toys";5
"2018-05-11";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2018-05-11";"instrumentos_musicais";"Musical instruments";4
"2018-05-11";"casa_construcao";"Home construction";3
"2018-05-11";"";"Unknown";3
"2018-05-11";"pet_shop";"Pet shop";3
"2018-05-11";"pcs";"Computers";3
"2018-05-11";"artes";"Art";2
"2018-05-11";"artigos_de_natal";"Christmas supplies";2
"2018-05-11";"construcao_ferramentas_seguranca";"Construction tools safety";2
"2018-05-11";"moveis_escritorio";"Office furniture";2
"2018-05-11";"alimentos";"Food";2
"2018-05-11";"bebidas";"Drinks";2
"2018-05-11";"construcao_ferramentas_jardim";"Costruction tools garden";2
"2018-05-11";"cine_foto";"Cine photo";1
"2018-05-11";"portateis_casa_forno_e_cafe";"Small appliances home oven and coffee";1
"2018-05-11";"consoles_games";"Consoles games";1
"2018-05-11";"market_place";"Market place";1
"2018-05-11";"malas_acessorios";"Luggage accessories";1
"2018-05-11";"livros_tecnicos";"Books technical";1
"2018-05-11";"industria_comercio_e_negocios";"Industry commerce and business";1
"2018-05-11";"climatizacao";"Air conditioning";1
"2018-05-11";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2018-05-11";"casa_conforto";"Home confort";1
"2018-05-11";"fashion_roupa_masculina";"Fashion male clothing";1
